10/14/2008,,May,In House,USARMY/CO,Ms.,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,CO,11111,(814) 553-4401,OOS,(814) 553-4401,Tax 5%,,(814) 553-4401,COD,,,Inactive ,,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes,,III,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,CO,11111,8:00 am - 4:30 pm,Eilon Engineering RON 2000-S-12.5 Load Cell   (ManSp & 0.1% FS),S/N ,Range: 10 Tons,5/5/2006,,S/N,,,,S/N,,,,S/N,,,,S/N,,,,S/N,,,$250.00 ,,,,,,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,,,,,,,,,,,,,,,,,,,Directions,,
10/14/2008,,May,In House ,HERCULESTIRE,Mr. ,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,OH,11111,(814) 553-4401,No,(814) 553-4401,Tax 5%,6.75%,(814) 553-4401,Net 30,,,Inactive,,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,,,,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,OH,11111,8:00 am - 4:30 pm,Dynamic Fluid Component Gauge Model CF1P,S/N ,"Range:  5,000 psi",5/24/1999,Dynamic Fluid Component Gauge Model CF1P,S/N,"Range:  5,000 psi",5/28/1999,Dynamic Fluid Component Gauge Model CF1P,S/N,"Range:  5,000 psi",5/28/1999,Dynamic Fluid Component Gauge Model CF1P,S/N,"Range:  5,000 psi",6/15/1999,,S/N,,,,S/N,,,$69.00 ,$69.00 ,$69.00 ,$69.00 ,,,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,,,,,,,,,,,,,,,,,,,Directions,,
5/20/2010,6-Dec,May,No Solicite ,AHERN2,Ms.,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,WV,11111,(814) 553-4401,OOS,(814) 553-4401,Tax 5%,,(814) 553-4401,Net 30 ,,,Inactive ,,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes ,,DLP,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,WV,11111,8:00 am - 4:30 pm,Forney F-25EX-E-DR500 Digital Compression Machine      (E-4),S/N ,Range: 2.5 K to  250K    (SOLD),10/20/2008,,S/N,,,,S/N,,,,S/N,,,,S/N,,,,S/N,,,$409.00 ,,,,,,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,,,,,,,,,,,,,,,,,,,Directions,,
5/29/2013,,April,4/28/2014,SOMATENG1,Mr,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,MI,11111,(814) 553-4401,No,(814) 553-4401,Tax 5%,8.00%,(814) 553-4401,Net 30,,No,Active,No,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes,,KAS,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,OH,11111,8:00 am - 4:30 pm,Gilson Direct Shear Machine                      (E-4),S/N ,,5/13/2013,               w/ Load Cell                    (E-4),S/N,Range: 1.5K,5/13/2013,Robinair 15600 Vacuum Pump                  (D-5720 & ManSpecs),S/N,Range: 30 InHg,5/13/2013,ELE 77-0115 Point Loader                     (E-4 & 2% ManSpecs),S/N,"Range: 4,500 Newton",5/13/2013,NovoTechnick LVDT                            (D-6027),S/N,Range: 1 inch,5/13/2013,NovoTechnick LVDT                            (D-6027),S/N,Range: 1 inch,5/13/2013,N/C,$144.00 ,$144.00 ,$144.00 ,$144.00 ,$144.00 ,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,,,,,,,,,,,,,,,,,,,Directions,,
5/29/2013,,April,4/28/2014,SOMATENG,Mr,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,MI,11111,(814) 553-4401,No,(814) 553-4401,Tax 5%,8.00%,(814) 553-4401,Net 30,,No,Active,No,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes,,KAS,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,OH,11111,8:00 am - 4:30 pm,Forney FX-30EX-B-CPILOT Compression Machine (E-4),S/N ,Range: 3K to 300K,5/13/2013,Humboldt HM-300.3F Triaxial Press           (D-6027),S/N,,5/13/2013,                      w/ Gilson Dial Indicator             (D-6027),S/N,Range: 1 inch,5/13/2013,                      w/ Gilson Dial Indicator             (D-6027),S/N,Range: 1 inch,5/13/2013,                      w/ Gilson Dial Indicator             (D-6027),S/N,Range: 1 inch,5/13/2013,                       w/ Humboldt Load Cell   Channel #3         (E-4),S/N,Range: 2K,5/13/2013,$409.00 ,N/C,$104.00 ,$104.00 ,$104.00 ,$144.00 ,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,                       w/ Humboldt Load Cell   Channel #4         (E-4),5/13/2013,Range: 5K,                       w/ Humboldt Load Cell   Channel #1         (E-4),S/N 616457,$144.00 ,5/13/2013,$144.00 ,S/N 105445,                       w/ LVDT                                          (D-6027),,S/N 13527,,$144.00 ,,5/13/2013,,,Range: 10K,Range: 1 inch,,Directions,,
6/25/2013,8-Aug,June,6/9/2014,SOMATGRA,Ms,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,MI,11111,(814) 553-4401,OOS,(814) 553-4401,Tax 5%,,(814) 553-4401,Net 30 ,,No,Active ,No,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes,,CJS,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,MI,11111,8:00 am - 4:30 pm,Forney F-40EX-F-TPILOT Digital Compression Machine  (E-4),S/N ,Range:  4K to 400K ,6/11/2013,Marsh Gauge w/ Jack                                   (E-4 & 2% Man Specs),S/N,"Range:  5K   (4,700 psi)",6/12/2013,,S/N,,,,S/N,,,,S/N,,,,S/N,,,$409.00 ,$204.00 ,,,,,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,                         ***Facility not manned at all times***,,,,,,,,,,,,,,,,,,Directions,,
6/16/2009,,June,No Solicite ,SOILS/UTICA,Mr.,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,MI,11111,(814) 553-4401,OOS,(814) 553-4401,Tax 5%,,(814) 553-4401,Net 30,,No,Inactive ,No,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes,,DLP,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,MI,11111,8:00 am - 4:30 pm,Forney FT-40 Compression Machine                             (E-4),S/N ,Range: 250K,2/19/2008,,S/N,,,,S/N,,,,S/N,,,,S/N,,,,S/N,,,$359.00 ,,,,,,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,,,,,,,,,,,,,,,,,,,Directions,,
8/6/2013,8-Nov,July,7/14/2014,METCO,Mr,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,PA,11111,(814) 553-4401,Yes,(814) 553-4401,Tax 5%,,(814) 553-4401,Net 30 ,,No,Active ,No,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes,,DLP,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,PA,11111,8:00 am - 4:30 pm,Instron Satec HVL 60 C3275 Universal TestingMachine (E-4),S/N ,Range: 600 lbs/2.4K/12K/32K ,7/17/2013,Admet Expert 2623 Digital Compression Machine             (E-4),S/N,"Range: 222 Newt. to 22,241 Newt.",7/17/2013,                             w/ Load Cell S/N 283358A,S/N,,,,S/N,,,,S/N,,,,S/N,,,$667.00 ,$409.00 ,,,,,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,,,,,,,                           ***Instron 32K Max per cutomer***,                               ***High RF in Facility***,,,,,,,,,,,Directions,C1 Shunt 3181.53,
10/14/2008,4-Dec,July,In House ,VISHAY1,Mr.,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,NE,11111,(814) 553-4401,OOS,(814) 553-4401,Tax 5%,,(814) 553-4401,Net 30,,,Inactive ,,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,No,,LSM,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,NE,11111,8:00 am - 4:30 pm,Transducer Techniques Pressure Transducer LBO-5K OPT-HT,S/N ,Range: 5K                                         (E-4),12/18/2006,Transducer Techniques Pressure Transducer LBO-100    (E-4),S/N,Range: 100 lbs ,12/18/2006,Transducer Techniques Digital Model PHM-100                  (E-4),S/N,Used with below load cell/transducer,6/20/2008,Transducer Techniques Load Cell Model LBO-100               (E-4),S/N,Range: 100 lbs,6/20/2008,Transducer Techniques Load Cell Model LBO-5K-OPT-HT  (E-4),S/N,Range: 5K,4/21/2006,Transducer Techniques Load Cell Model LBO-100            (E-4) ,S/N,Range: 100 lbs,5/14/2007,$164.00 ,$164.00 ,,$164.00 ,$164.00 ,$164.00 ,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,Transducer Techniques Digital Model PHM-100               (E-4),5/14/2007,Used with above load cells,Transducer Techniques Mdl. SSI Load Cell Model LBO-5K-OPT-HT,S/N 74044,,7/21/2008,$164.00 ,S/N 221202,,Continued- - -,,,,,,,kaye.becher@vishay.com,Range:  5K                      (E-4),,,Directions,Dead Weight Correction Value:  0.9993,
7/8/2009,8-Jul,July,No Solicite,HIWAYSTATE,Mr.,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,OH,11111,(814) 553-4401,No,(814) 553-4401,Tax 5%,7.00%,(814) 553-4401,Net 30 ,,No,Inactive,No,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes,,DLP,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,OH,11111,8:00 am - 4:30 pm,Forney F-250F-01Compression Machine                     (E-4),S/N ,Range: 250K,7/30/2008,,S/N,,,,S/N,,,,S/N,,,,S/N,,,,S/N,,,$359.00 ,,,,,,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,,,,,,,,,,,,,,,,,,,Directions,,
7/26/2013,,August,No Solicite,AHERN,Mr.,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,WV,11111,(814) 553-4401,OOS,(814) 553-4401,Tax 5%,,(814) 553-4401,Net 30,,No,Inactive ,No,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes,,KAS,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,WV,11111,8:00 am - 4:30 pm,Forney FT-40-DR Compression Machine                   (E-4),S/N ,Range: 30K/250K,8/21/2012,,S/N,,,,S/N,,,**Contact Shannan Stephenson   304-766-8062 **,S/N,,,,S/N,,,,S/N,,,$409.00 ,,,,,,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,,,,,,,,,,,,,,,,,,,Directions,,
9/17/2013,,August,8/25/2014,CBC/HAZARD,Mr.,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,KY,11111,(814) 553-4401,OOS,(814) 553-4401,Tax 5%,,(814) 553-4401,Net 30,,No,Active,No,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes - 1 day,,TPJ,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,KY,11111,8:00 am - 4:30 pm,Soiltest CT-6200-2A Digital Compression Machine     (E-4),S/N ,Range:  4.5K to 450K,8/28/2013,,S/N,,,,S/N,,,,S/N,,,,S/N,,,,S/N,,,$409.00 ,,,,,,,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,Send Soliciation letter to Craig Mays 606-435-1022 Fax,,,,,,             *Send Certs to Job Site*,***ISO Requested***,,,,,,,,Certs to cmays@cbceng.com,,,Directions,,
9/17/2013,,August,8/25/2014,ALLRITE,Mr.,John,Doe,Generic Company Name,Attn,Generic Street,Generic Address,Genric City,KY,11111,(814) 553-4401,OOS,(814) 553-4401,Tax 5%,,(814) 553-4401,Net 30,,No,Active,No,collinswitzer@gmail.com,GET ON SITE!,collinswitzer@gmail.com,Generic Company,Yes,,KAS,John Doe,(814) 553-4401,(814) 553-4401 Fax,1234 Generic St,Address Pt 2.,Generic City,KY,11111,8:00 am - 4:30 pm,Soiltest CT-710-A Compression Machine          (E-4),S/N ,Range:  250K,8/27/2013,Soiltest Schmidt Type N Hammer                     (C-805),S/N,Range:  78 to 82,8/27/2013,,S/N,,,,S/N,,,,S/N,,,,S/N,,,$409.00 ,$99.00 ,,,,,Take 75 South to Mt. Zion Road Exit #178.  Turn left.  Thru two ,Directions,Directions,Directions,Directions,Directions,Instructions,Directions,Notes,Notes,Notes,Notes,Notes,Notes,,,,,,,,,,,     with 2nd gauge      (Out of Service),,,,,,,,,,,Directions,,
